location,count,date
21224,1,2015-09-27
21225,3,2015-09-27
21227,1,2015-09-27
21236,1,2015-09-27
21239,1,2015-09-27
21403,1,2015-09-27
21701,1,2015-09-27
21782,1,2015-09-27
21871,1,2015-09-27
21911,1,2015-09-27
20852,1,2015-09-28
20910,1,2015-09-28
21060,1,2015-09-28
21108,1,2015-09-28
21111,1,2015-09-28
21162,1,2015-09-28
21213,1,2015-09-28
21215,4,2015-09-28
21216,2,2015-09-28
21223,1,2015-09-28
21225,1,2015-09-28
21229,1,2015-09-28
21234,2,2015-09-28
21502,2,2015-09-28
20603,1,2015-09-29
20659,1,2015-09-29
20692,1,2015-09-29
20745,1,2015-09-29
20746,1,2015-09-29
20785,2,2015-09-29
20906,1,2015-09-29
21030,1,2015-09-29
21061,1,2015-09-29
21111,1,2015-09-29
21133,1,2015-09-29
21157,1,2015-09-29
21201,1,2015-09-29
21212,1,2015-09-29
21213,1,2015-09-29
21215,1,2015-09-29
21217,2,2015-09-29
21218,1,2015-09-29
21221,1,2015-09-29
21223,1,2015-09-29
21225,2,2015-09-29
21228,1,2015-09-29
21234,1,2015-09-29
21244,1,2015-09-29
21401,1,2015-09-29
21502,1,2015-09-29
21716,1,2015-09-29
21791,1,2015-09-29
20653,2,2015-09-30
20772,1,2015-09-30
20841,1,2015-09-30
20855,1,2015-09-30
20874,2,2015-09-30
20904,1,2015-09-30
21036,1,2015-09-30
21202,1,2015-09-30
21207,1,2015-09-30
21215,3,2015-09-30
21217,1,2015-09-30
21218,1,2015-09-30
21220,1,2015-09-30
21221,1,2015-09-30
21224,1,2015-09-30
21230,1,2015-09-30
21787,1,2015-09-30
20634,1,2015-10-01
20657,1,2015-10-01
20778,1,2015-10-01
20784,1,2015-10-01
20886,1,2015-10-01
20904,1,2015-10-01
20910,1,2015-10-01
21048,1,2015-10-01
21201,1,2015-10-01
21202,1,2015-10-01
21205,2,2015-10-01
21207,3,2015-10-01
21208,1,2015-10-01
21213,2,2015-10-01
21215,2,2015-10-01
21217,1,2015-10-01
21225,1,2015-10-01
21236,1,2015-10-01
21244,1,2015-10-01
21635,1,2015-10-01
21817,1,2015-10-01
20653,1,2015-10-02
20678,1,2015-10-02
20685,1,2015-10-02
20746,1,2015-10-02
20784,1,2015-10-02
20785,1,2015-10-02
20794,1,2015-10-02
20832,1,2015-10-02
20853,1,2015-10-02
20878,1,2015-10-02
21009,1,2015-10-02
21040,1,2015-10-02
21061,1,2015-10-02
21108,1,2015-10-02
21157,1,2015-10-02
21202,1,2015-10-02
21205,2,2015-10-02
21209,1,2015-10-02
21212,1,2015-10-02
21213,2,2015-10-02
21215,3,2015-10-02
21216,2,2015-10-02
21222,2,2015-10-02
21229,3,2015-10-02
21236,1,2015-10-02
21409,1,2015-10-02
21502,1,2015-10-02
21649,1,2015-10-02
21719,1,2015-10-02
21921,1,2015-10-02
20650,1,2015-10-03
20653,1,2015-10-03
20783,1,2015-10-03
20794,2,2015-10-03
20874,1,2015-10-03
20876,1,2015-10-03
21045,1,2015-10-03
21061,1,2015-10-03
21202,1,2015-10-03
21209,1,2015-10-03
21212,3,2015-10-03
21214,1,2015-10-03
21215,2,2015-10-03
21216,2,2015-10-03
21217,2,2015-10-03
21218,4,2015-10-03
21221,2,2015-10-03
21222,1,2015-10-03
21223,1,2015-10-03
21225,2,2015-10-03
21229,1,2015-10-03
21230,1,2015-10-03
21231,1,2015-10-03
21774,1,2015-10-03
21782,1,2015-10-03
21811,1,2015-10-03
21915,1,2015-10-03
21921,1,2015-10-03
21205,1,2015-10-04
21206,1,2015-10-04
21207,1,2015-10-04
21212,1,2015-10-04
21213,1,2015-10-04
21215,5,2015-10-04
21216,1,2015-10-04
21217,3,2015-10-04
21218,2,2015-10-04
21222,2,2015-10-04
21223,2,2015-10-04
21224,1,2015-10-04
21225,1,2015-10-04
21227,1,2015-10-04
21229,1,2015-10-04
21401,1,2015-10-04
21742,1,2015-10-04
21750,1,2015-10-04
20602,1,2015-10-05
20706,1,2015-10-05
20772,1,2015-10-05
21040,1,2015-10-05
21078,1,2015-10-05
21128,1,2015-10-05
21162,1,2015-10-05
21201,1,2015-10-05
21202,2,2015-10-05
21205,2,2015-10-05
21206,1,2015-10-05
21207,1,2015-10-05
21213,1,2015-10-05
21214,1,2015-10-05
21215,1,2015-10-05
21216,1,2015-10-05
21217,4,2015-10-05
21218,2,2015-10-05
21222,1,2015-10-05
21223,1,2015-10-05
21224,3,2015-10-05
21239,1,2015-10-05
21502,2,2015-10-05
21701,2,2015-10-05
21787,1,2015-10-05
21793,1,2015-10-05
21804,1,2015-10-05
20611,1,2015-10-06
20677,1,2015-10-06
20747,1,2015-10-06
20772,1,2015-10-06
20850,1,2015-10-06
20874,1,2015-10-06
20904,1,2015-10-06
21030,1,2015-10-06
21043,1,2015-10-06
21122,2,2015-10-06
21136,1,2015-10-06
21157,1,2015-10-06
21206,1,2015-10-06
21207,1,2015-10-06
21215,3,2015-10-06
21216,2,2015-10-06
21218,2,2015-10-06
21221,2,2015-10-06
21223,1,2015-10-06
21229,2,2015-10-06
21237,1,2015-10-06
21239,1,2015-10-06
21502,1,2015-10-06
21532,1,2015-10-06
21740,1,2015-10-06
21901,1,2015-10-06
20601,1,2015-10-07
20603,1,2015-10-07
20677,1,2015-10-07
20748,1,2015-10-07
20782,1,2015-10-07
20874,1,2015-10-07
20879,1,2015-10-07
21001,1,2015-10-07
21040,1,2015-10-07
21060,1,2015-10-07
21061,2,2015-10-07
21133,1,2015-10-07
21201,3,2015-10-07
21202,1,2015-10-07
21212,2,2015-10-07
21215,1,2015-10-07
21216,1,2015-10-07
21217,2,2015-10-07
21218,3,2015-10-07
21219,2,2015-10-07
21225,3,2015-10-07
21228,1,2015-10-07
21229,1,2015-10-07
21230,1,2015-10-07
21502,1,2015-10-07
21532,1,2015-10-07
21740,2,2015-10-07
21787,1,2015-10-07
21861,1,2015-10-07
20634,1,2015-10-08
20657,1,2015-10-08
20685,1,2015-10-08
20832,1,2015-10-08
20853,1,2015-10-08
21061,1,2015-10-08
21208,1,2015-10-08
21215,1,2015-10-08
21217,1,2015-10-08
21218,2,2015-10-08
21221,2,2015-10-08
21225,1,2015-10-08
21230,1,2015-10-08
21234,1,2015-10-08
21784,1,2015-10-08
21842,1,2015-10-08
20852,1,2015-10-09
20877,1,2015-10-09
20878,1,2015-10-09
20912,1,2015-10-09
21090,1,2015-10-09
21114,1,2015-10-09
21157,1,2015-10-09
21158,1,2015-10-09
21202,1,2015-10-09
21206,3,2015-10-09
21209,1,2015-10-09
21213,2,2015-10-09
21215,2,2015-10-09
21216,2,2015-10-09
21218,1,2015-10-09
21223,4,2015-10-09
21224,1,2015-10-09
21229,1,2015-10-09
21239,1,2015-10-09
21244,1,2015-10-09
21601,1,2015-10-09
21610,1,2015-10-09
21623,1,2015-10-09
21740,1,2015-10-09
21901,1,2015-10-09
21921,2,2015-10-09
20657,1,2015-10-10
20659,1,2015-10-10
20736,1,2015-10-10
20743,1,2015-10-10
21012,1,2015-10-10
21061,1,2015-10-10
21133,1,2015-10-10
21201,1,2015-10-10
21206,1,2015-10-10
21207,1,2015-10-10
21212,1,2015-10-10
21215,1,2015-10-10
21218,3,2015-10-10
21220,1,2015-10-10
21221,1,2015-10-10
21223,2,2015-10-10
21225,2,2015-10-10
21229,1,2015-10-10
21230,1,2015-10-10
21239,1,2015-10-10
21244,1,2015-10-10
21555,1,2015-10-10
21643,1,2015-10-10
21921,1,2015-10-10
20714,1,2015-10-11
20772,1,2015-10-11
21060,1,2015-10-11
21205,1,2015-10-11
21209,1,2015-10-11
21215,1,2015-10-11
21217,1,2015-10-11
21219,1,2015-10-11
21220,1,2015-10-11
21225,1,2015-10-11
21227,1,2015-10-11
21230,1,2015-10-11
21231,1,2015-10-11
21234,1,2015-10-11
21502,1,2015-10-11
21555,1,2015-10-11
21653,1,2015-10-11
21756,1,2015-10-11
21804,1,2015-10-11
20619,1,2015-10-12
20707,1,2015-10-12
20732,1,2015-10-12
20748,1,2015-10-12
20781,1,2015-10-12
21061,1,2015-10-12
21087,1,2015-10-12
21215,4,2015-10-12
21216,2,2015-10-12
21217,1,2015-10-12
21218,1,2015-10-12
21220,1,2015-10-12
21223,2,2015-10-12
21224,1,2015-10-12
21225,1,2015-10-12
21226,1,2015-10-12
21229,1,2015-10-12
21502,3,2015-10-12
21625,1,2015-10-12
21784,1,2015-10-12
21921,1,2015-10-12
20705,1,2015-10-13
20748,1,2015-10-13
20877,1,2015-10-13
20906,1,2015-10-13
21060,1,2015-10-13
21211,1,2015-10-13
21212,1,2015-10-13
21213,1,2015-10-13
21215,1,2015-10-13
21218,2,2015-10-13
21223,1,2015-10-13
21224,1,2015-10-13
21228,1,2015-10-13
21229,2,2015-10-13
21237,2,2015-10-13
21403,1,2015-10-13
21740,1,2015-10-13
21776,1,2015-10-13
20659,1,2015-10-14
20744,1,2015-10-14
20877,1,2015-10-14
21014,1,2015-10-14
21034,1,2015-10-14
21136,1,2015-10-14
21157,2,2015-10-14
21206,1,2015-10-14
21207,1,2015-10-14
21208,2,2015-10-14
21213,3,2015-10-14
21215,4,2015-10-14
21217,2,2015-10-14
21218,2,2015-10-14
21222,1,2015-10-14
21224,1,2015-10-14
21227,1,2015-10-14
21231,1,2015-10-14
21234,1,2015-10-14
21236,1,2015-10-14
21239,1,2015-10-14
21401,1,2015-10-14
21502,1,2015-10-14
21613,1,2015-10-14
21740,1,2015-10-14
20603,1,2015-10-15
20613,1,2015-10-15
20653,1,2015-10-15
20707,1,2015-10-15
20721,1,2015-10-15
20736,1,2015-10-15
20774,1,2015-10-15
20852,1,2015-10-15
20878,1,2015-10-15
21157,1,2015-10-15
21205,1,2015-10-15
21206,2,2015-10-15
21208,1,2015-10-15
21209,1,2015-10-15
21211,1,2015-10-15
21212,1,2015-10-15
21215,2,2015-10-15
21216,2,2015-10-15
21217,2,2015-10-15
21218,1,2015-10-15
21221,2,2015-10-15
21222,1,2015-10-15
21227,1,2015-10-15
21230,2,2015-10-15
21236,1,2015-10-15
21239,1,2015-10-15
21401,1,2015-10-15
21901,1,2015-10-15
21921,1,2015-10-15
20650,1,2015-10-16
20744,2,2015-10-16
21061,1,2015-10-16
21104,1,2015-10-16
21122,1,2015-10-16
21136,1,2015-10-16
21201,1,2015-10-16
21202,1,2015-10-16
21205,1,2015-10-16
21206,1,2015-10-16
21213,1,2015-10-16
21215,1,2015-10-16
21217,1,2015-10-16
21222,2,2015-10-16
21223,1,2015-10-16
21226,1,2015-10-16
21227,1,2015-10-16
21228,1,2015-10-16
21230,1,2015-10-16
21234,1,2015-10-16
21237,1,2015-10-16
21401,1,2015-10-16
21502,1,2015-10-16
21740,2,2015-10-16
20628,1,2015-10-17
20634,1,2015-10-17
20659,1,2015-10-17
20720,1,2015-10-17
20747,1,2015-10-17
20784,1,2015-10-17
20878,1,2015-10-17
21045,1,2015-10-17
21085,1,2015-10-17
21122,1,2015-10-17
21201,2,2015-10-17
21202,1,2015-10-17
21213,2,2015-10-17
21215,2,2015-10-17
21216,2,2015-10-17
21217,1,2015-10-17
21218,1,2015-10-17
21220,1,2015-10-17
21224,1,2015-10-17
21225,1,2015-10-17
20639,1,2015-10-18
20714,1,2015-10-18
20745,1,2015-10-18
20747,1,2015-10-18
20785,1,2015-10-18
21157,1,2015-10-18
21206,1,2015-10-18
21212,1,2015-10-18
21213,1,2015-10-18
21215,3,2015-10-18
21216,1,2015-10-18
21217,1,2015-10-18
21218,2,2015-10-18
21222,1,2015-10-18
21223,2,2015-10-18
21226,1,2015-10-18
21227,1,2015-10-18
21229,2,2015-10-18
21230,1,2015-10-18
21239,1,2015-10-18
21502,1,2015-10-18
21619,1,2015-10-18
21740,1,2015-10-18
20650,1,2015-10-19
20850,1,2015-10-19
20886,1,2015-10-19
21032,1,2015-10-19
21044,1,2015-10-19
21113,1,2015-10-19
21157,1,2015-10-19
21201,1,2015-10-19
21202,1,2015-10-19
21205,1,2015-10-19
21206,1,2015-10-19
21209,1,2015-10-19
21213,2,2015-10-19
21215,5,2015-10-19
21217,1,2015-10-19
21218,1,2015-10-19
21221,2,2015-10-19
21222,1,2015-10-19
21226,1,2015-10-19
21228,1,2015-10-19
21229,2,2015-10-19
21234,1,2015-10-19
21502,1,2015-10-19
21771,1,2015-10-19
20630,1,2015-10-20
20874,2,2015-10-20
20910,2,2015-10-20
21122,1,2015-10-20
21208,1,2015-10-20
21214,2,2015-10-20
21215,1,2015-10-20
21222,1,2015-10-20
21223,1,2015-10-20
21225,1,2015-10-20
21229,1,2015-10-20
21401,1,2015-10-20
21921,1,2015-10-20
20705,1,2015-10-21
20711,1,2015-10-21
20743,1,2015-10-21
20774,1,2015-10-21
21001,1,2015-10-21
21009,1,2015-10-21
21060,1,2015-10-21
21117,1,2015-10-21
21122,2,2015-10-21
21136,1,2015-10-21
21215,1,2015-10-21
21218,2,2015-10-21
21221,1,2015-10-21
21222,1,2015-10-21
21223,1,2015-10-21
21225,1,2015-10-21
21229,1,2015-10-21
21234,1,2015-10-21
21239,1,2015-10-21
21244,1,2015-10-21
21286,1,2015-10-21
21601,1,2015-10-21
21629,1,2015-10-21
21632,1,2015-10-21
21643,1,2015-10-21
21703,1,2015-10-21
21921,1,2015-10-21
20634,1,2015-10-22
20721,1,2015-10-22
20740,1,2015-10-22
20747,1,2015-10-22
20774,1,2015-10-22
20850,1,2015-10-22
20871,1,2015-10-22
21060,1,2015-10-22
21114,1,2015-10-22
21117,1,2015-10-22
21136,1,2015-10-22
21201,2,2015-10-22
21206,1,2015-10-22
21213,2,2015-10-22
21214,1,2015-10-22
21217,1,2015-10-22
21218,3,2015-10-22
21221,3,2015-10-22
21223,1,2015-10-22
21225,1,2015-10-22
21229,1,2015-10-22
21234,1,2015-10-22
21237,1,2015-10-22
21555,1,2015-10-22
21601,2,2015-10-22
21727,1,2015-10-22
21804,1,2015-10-22
21921,2,2015-10-22
20653,1,2015-10-23
20657,3,2015-10-23
20723,1,2015-10-23
20850,1,2015-10-23
20878,1,2015-10-23
21060,1,2015-10-23
21122,1,2015-10-23
21157,1,2015-10-23
21201,2,2015-10-23
21202,1,2015-10-23
21212,1,2015-10-23
21215,2,2015-10-23
21217,3,2015-10-23
21218,2,2015-10-23
21223,1,2015-10-23
21225,1,2015-10-23
21236,1,2015-10-23
21239,1,2015-10-23
21632,1,2015-10-23
21787,1,2015-10-23
21791,1,2015-10-23
21797,1,2015-10-23
20602,1,2015-10-24
20650,1,2015-10-24
20745,1,2015-10-24
21001,1,2015-10-24
21061,1,2015-10-24
21162,1,2015-10-24
21202,1,2015-10-24
21206,1,2015-10-24
21208,1,2015-10-24
21209,2,2015-10-24
21212,1,2015-10-24
21213,1,2015-10-24
21215,3,2015-10-24
21216,1,2015-10-24
21217,2,2015-10-24
21218,2,2015-10-24
21223,2,2015-10-24
21224,1,2015-10-24
21230,1,2015-10-24
21231,2,2015-10-24
21237,1,2015-10-24
21502,2,2015-10-24
21742,2,2015-10-24
21784,1,2015-10-24
21811,1,2015-10-24
20602,1,2015-10-25
20634,1,2015-10-25
20650,1,2015-10-25
20653,1,2015-10-25
20657,1,2015-10-25
20659,1,2015-10-25
20774,1,2015-10-25
20794,1,2015-10-25
20861,1,2015-10-25
20902,1,2015-10-25
20912,1,2015-10-25
21001,1,2015-10-25
21009,1,2015-10-25
21012,1,2015-10-25
21032,1,2015-10-25
21061,1,2015-10-25
21117,1,2015-10-25
21157,1,2015-10-25
21206,1,2015-10-25
21207,1,2015-10-25
21211,1,2015-10-25
21213,1,2015-10-25
21215,3,2015-10-25
21217,1,2015-10-25
21221,1,2015-10-25
21223,1,2015-10-25
21229,1,2015-10-25
21231,1,2015-10-25
21236,1,2015-10-25
21244,1,2015-10-25
21639,1,2015-10-25
21740,3,2015-10-25
21784,1,2015-10-25
21902,1,2015-10-25
21919,1,2015-10-25
21921,1,2015-10-25
20619,1,2015-10-26
20707,1,2015-10-26
20716,2,2015-10-26
20746,1,2015-10-26
20783,1,2015-10-26
20785,1,2015-10-26
20904,1,2015-10-26
21037,1,2015-10-26
21042,1,2015-10-26
21205,1,2015-10-26
21207,1,2015-10-26
21211,1,2015-10-26
21213,1,2015-10-26
21215,3,2015-10-26
21217,2,2015-10-26
21222,1,2015-10-26
21223,1,2015-10-26
21224,1,2015-10-26
21225,1,2015-10-26
21234,5,2015-10-26
21620,1,2015-10-26
21750,1,2015-10-26
21904,1,2015-10-26
20619,1,2015-10-27
20646,1,2015-10-27
20720,1,2015-10-27
20740,1,2015-10-27
20748,1,2015-10-27
20772,1,2015-10-27
20794,1,2015-10-27
20874,1,2015-10-27
20878,1,2015-10-27
21009,1,2015-10-27
21030,1,2015-10-27
21117,1,2015-10-27
21133,1,2015-10-27
21205,1,2015-10-27
21206,1,2015-10-27
21207,1,2015-10-27
21211,1,2015-10-27
21215,3,2015-10-27
21217,2,2015-10-27
21218,3,2015-10-27
21220,1,2015-10-27
21223,1,2015-10-27
21229,2,2015-10-27
21239,1,2015-10-27
21701,1,2015-10-27
21804,2,2015-10-27
20619,1,2015-10-28
20646,1,2015-10-28
20715,1,2015-10-28
20732,1,2015-10-28
20743,1,2015-10-28
21012,1,2015-10-28
21014,1,2015-10-28
21032,1,2015-10-28
21060,1,2015-10-28
21075,1,2015-10-28
21205,2,2015-10-28
21215,4,2015-10-28
21217,2,2015-10-28
21218,2,2015-10-28
21219,1,2015-10-28
21225,2,2015-10-28
21229,1,2015-10-28
21230,1,2015-10-28
21237,1,2015-10-28
21286,1,2015-10-28
21403,1,2015-10-28
20678,1,2015-10-29
20910,1,2015-10-29
21043,1,2015-10-29
21076,1,2015-10-29
21117,1,2015-10-29
21158,1,2015-10-29
21207,1,2015-10-29
21209,1,2015-10-29
21212,2,2015-10-29
21215,2,2015-10-29
21216,1,2015-10-29
21224,1,2015-10-29
21229,1,2015-10-29
21230,1,2015-10-29
21234,1,2015-10-29
21237,1,2015-10-29
21239,1,2015-10-29
21502,1,2015-10-29
21740,1,2015-10-29
21784,2,2015-10-29
20906,1,2015-10-30
21045,1,2015-10-30
21075,1,2015-10-30
21122,1,2015-10-30
21201,1,2015-10-30
21202,2,2015-10-30
21206,3,2015-10-30
21208,1,2015-10-30
21213,1,2015-10-30
21215,2,2015-10-30
21216,3,2015-10-30
21217,1,2015-10-30
21218,2,2015-10-30
21220,3,2015-10-30
21221,2,2015-10-30
21223,2,2015-10-30
21225,2,2015-10-30
21230,1,2015-10-30
21234,1,2015-10-30
21236,1,2015-10-30
21666,1,2015-10-30
21740,2,2015-10-30
21797,1,2015-10-30
21921,1,2015-10-30
20613,1,2015-10-31
20735,1,2015-10-31
20754,1,2015-10-31
20794,1,2015-10-31
20851,1,2015-10-31
20872,1,2015-10-31
20878,1,2015-10-31
20886,1,2015-10-31
20895,1,2015-10-31
21040,1,2015-10-31
21043,1,2015-10-31
21044,1,2015-10-31
21061,1,2015-10-31
21201,2,2015-10-31
21206,2,2015-10-31
21213,2,2015-10-31
21214,1,2015-10-31
21216,1,2015-10-31
21217,1,2015-10-31
21218,2,2015-10-31
21223,2,2015-10-31
21226,1,2015-10-31
21227,1,2015-10-31
21230,1,2015-10-31
21231,1,2015-10-31
21237,1,2015-10-31
21244,1,2015-10-31
21649,1,2015-10-31
21837,1,2015-10-31
20636,1,2015-11-01
20653,1,2015-11-01
20706,1,2015-11-01
20784,1,2015-11-01
20886,1,2015-11-01
20903,1,2015-11-01
20912,3,2015-11-01
21047,1,2015-11-01
21060,1,2015-11-01
21113,1,2015-11-01
21122,1,2015-11-01
21157,2,2015-11-01
21158,1,2015-11-01
21205,1,2015-11-01
21207,1,2015-11-01
21212,1,2015-11-01
21214,1,2015-11-01
21215,1,2015-11-01
21217,1,2015-11-01
21218,2,2015-11-01
21220,1,2015-11-01
21221,3,2015-11-01
21222,1,2015-11-01
21223,1,2015-11-01
21226,1,2015-11-01
21227,1,2015-11-01
21230,1,2015-11-01
21239,1,2015-11-01
21613,1,2015-11-01
21733,1,2015-11-01
21740,1,2015-11-01
21921,1,2015-11-01
20659,1,2015-11-02
20785,2,2015-11-02
21030,1,2015-11-02
21060,2,2015-11-02
21061,1,2015-11-02
21113,1,2015-11-02
21122,1,2015-11-02
21136,1,2015-11-02
21202,1,2015-11-02
21212,1,2015-11-02
21215,3,2015-11-02
21216,1,2015-11-02
21218,1,2015-11-02
21225,2,2015-11-02
21227,1,2015-11-02
21230,1,2015-11-02
21244,1,2015-11-02
21740,1,2015-11-02
21921,1,2015-11-02
20851,1,2015-11-03
20866,1,2015-11-03
20874,1,2015-11-03
21014,1,2015-11-03
21158,1,2015-11-03
21201,1,2015-11-03
21202,1,2015-11-03
21208,1,2015-11-03
21214,1,2015-11-03
21215,1,2015-11-03
21218,1,2015-11-03
21221,1,2015-11-03
21223,1,2015-11-03
21225,1,2015-11-03
21229,1,2015-11-03
21234,1,2015-11-03
21239,1,2015-11-03
21403,1,2015-11-03
21666,1,2015-11-03
20640,1,2015-11-04
20748,1,2015-11-04
20853,1,2015-11-04
20895,1,2015-11-04
21040,1,2015-11-04
21122,1,2015-11-04
21157,1,2015-11-04
21202,2,2015-11-04
21211,1,2015-11-04
21213,1,2015-11-04
21215,1,2015-11-04
21216,1,2015-11-04
21217,3,2015-11-04
21218,2,2015-11-04
21221,2,2015-11-04
21223,1,2015-11-04
21226,1,2015-11-04
21227,1,2015-11-04
21229,1,2015-11-04
21236,1,2015-11-04
21244,1,2015-11-04
21555,1,2015-11-04
21666,1,2015-11-04
21701,1,2015-11-04
21901,1,2015-11-04
20783,1,2015-11-05
20853,1,2015-11-05
20874,2,2015-11-05
20878,1,2015-11-05
20904,1,2015-11-05
21001,1,2015-11-05
21037,1,2015-11-05
21078,1,2015-11-05
21117,1,2015-11-05
21133,1,2015-11-05
21158,1,2015-11-05
21201,1,2015-11-05
21205,1,2015-11-05
21213,1,2015-11-05
21215,2,2015-11-05
21216,1,2015-11-05
21218,1,2015-11-05
21221,1,2015-11-05
21223,1,2015-11-05
21224,1,2015-11-05
21225,1,2015-11-05
21229,2,2015-11-05
21230,1,2015-11-05
21234,1,2015-11-05
21239,1,2015-11-05
21740,2,2015-11-05
21849,1,2015-11-05
21921,1,2015-11-05
20657,1,2015-11-06
20707,1,2015-11-06
20708,1,2015-11-06
20743,1,2015-11-06
20745,1,2015-11-06
20785,1,2015-11-06
20872,1,2015-11-06
20874,1,2015-11-06
21040,1,2015-11-06
21085,1,2015-11-06
21128,1,2015-11-06
21133,1,2015-11-06
21157,1,2015-11-06
21202,1,2015-11-06
21205,1,2015-11-06
21213,2,2015-11-06
21215,2,2015-11-06
21216,2,2015-11-06
21217,2,2015-11-06
21218,1,2015-11-06
21220,1,2015-11-06
21221,1,2015-11-06
21222,1,2015-11-06
21223,3,2015-11-06
21225,1,2015-11-06
21227,1,2015-11-06
21229,2,2015-11-06
21234,2,2015-11-06
21237,1,2015-11-06
21239,1,2015-11-06
21244,1,2015-11-06
21401,1,2015-11-06
21502,1,2015-11-06
21632,1,2015-11-06
21678,1,2015-11-06
21702,1,2015-11-06
21787,1,2015-11-06
20616,1,2015-11-07
20653,5,2015-11-07
20850,1,2015-11-07
20852,1,2015-11-07
20878,1,2015-11-07
21048,1,2015-11-07
21102,1,2015-11-07
21122,1,2015-11-07
21133,1,2015-11-07
21158,1,2015-11-07
21201,1,2015-11-07
21206,1,2015-11-07
21209,1,2015-11-07
21212,3,2015-11-07
21213,1,2015-11-07
21214,1,2015-11-07
21215,2,2015-11-07
21217,1,2015-11-07
21218,1,2015-11-07
21226,1,2015-11-07
21234,1,2015-11-07
21239,1,2015-11-07
21502,1,2015-11-07
21771,1,2015-11-07
21787,1,2015-11-07
21795,1,2015-11-07
21903,1,2015-11-07
20653,1,2015-11-08
20706,1,2015-11-08
20746,1,2015-11-08
20832,1,2015-11-08
20906,1,2015-11-08
21001,1,2015-11-08
21048,1,2015-11-08
21078,1,2015-11-08
21202,1,2015-11-08
21205,1,2015-11-08
21208,1,2015-11-08
21209,1,2015-11-08
21215,1,2015-11-08
21216,1,2015-11-08
21217,1,2015-11-08
21218,2,2015-11-08
21220,2,2015-11-08
21221,1,2015-11-08
21222,1,2015-11-08
21223,1,2015-11-08
21225,1,2015-11-08
21227,1,2015-11-08
21229,1,2015-11-08
21231,1,2015-11-08
21239,1,2015-11-08
21629,1,2015-11-08
21797,1,2015-11-08
21875,1,2015-11-08
20659,1,2015-11-09
20740,1,2015-11-09
20774,2,2015-11-09
20901,1,2015-11-09
21009,1,2015-11-09
21048,1,2015-11-09
21111,1,2015-11-09
21113,1,2015-11-09
21117,1,2015-11-09
21133,1,2015-11-09
21212,1,2015-11-09
21217,1,2015-11-09
21218,1,2015-11-09
21221,2,2015-11-09
21222,2,2015-11-09
21227,1,2015-11-09
21234,2,2015-11-09
21237,1,2015-11-09
21403,1,2015-11-09
21502,1,2015-11-09
21830,1,2015-11-09
21921,1,2015-11-09
20743,1,2015-11-10
20746,1,2015-11-10
20748,2,2015-11-10
20842,1,2015-11-10
20874,2,2015-11-10
20877,2,2015-11-10
21014,1,2015-11-10
21037,1,2015-11-10
21040,1,2015-11-10
21048,1,2015-11-10
21117,2,2015-11-10
21122,1,2015-11-10
21146,1,2015-11-10
21207,1,2015-11-10
21213,1,2015-11-10
21215,2,2015-11-10
21217,1,2015-11-10
21218,2,2015-11-10
21220,1,2015-11-10
21222,2,2015-11-10
21223,2,2015-11-10
21228,1,2015-11-10
21229,1,2015-11-10
21239,2,2015-11-10
21244,1,2015-11-10
21502,1,2015-11-10
21740,1,2015-11-10
21787,1,2015-11-10
21921,1,2015-11-10
20619,1,2015-11-11
20653,2,2015-11-11
20692,1,2015-11-11
20850,1,2015-11-11
21001,1,2015-11-11
21014,1,2015-11-11
21113,1,2015-11-11
21117,1,2015-11-11
21201,1,2015-11-11
21204,1,2015-11-11
21206,1,2015-11-11
21211,1,2015-11-11
21213,2,2015-11-11
21215,2,2015-11-11
21217,1,2015-11-11
21218,1,2015-11-11
21220,1,2015-11-11
21221,3,2015-11-11
21223,4,2015-11-11
21225,1,2015-11-11
21229,1,2015-11-11
21230,1,2015-11-11
21244,1,2015-11-11
21562,1,2015-11-11
21782,1,2015-11-11
21787,1,2015-11-11
21791,2,2015-11-11
21901,1,2015-11-11
20613,1,2015-11-12
20662,1,2015-11-12
20876,1,2015-11-12
21133,1,2015-11-12
21202,1,2015-11-12
21212,1,2015-11-12
21213,1,2015-11-12
21214,1,2015-11-12
21220,2,2015-11-12
21222,2,2015-11-12
21223,5,2015-11-12
21230,1,2015-11-12
21234,1,2015-11-12
21237,1,2015-11-12
21539,1,2015-11-12
21643,1,2015-11-12
21651,1,2015-11-12
21791,1,2015-11-12
21795,1,2015-11-12
20743,1,2015-11-13
20794,1,2015-11-13
21040,1,2015-11-13
21060,2,2015-11-13
21061,1,2015-11-13
21113,1,2015-11-13
21117,1,2015-11-13
21207,1,2015-11-13
21210,1,2015-11-13
21211,1,2015-11-13
21212,1,2015-11-13
21213,2,2015-11-13
21216,1,2015-11-13
21217,1,2015-11-13
21218,1,2015-11-13
21220,1,2015-11-13
21221,1,2015-11-13
21222,1,2015-11-13
21230,2,2015-11-13
21234,1,2015-11-13
21237,2,2015-11-13
21239,1,2015-11-13
20653,1,2015-11-14
20735,1,2015-11-14
20743,2,2015-11-14
21208,1,2015-11-14
21212,2,2015-11-14
21214,1,2015-11-14
21215,1,2015-11-14
21216,1,2015-11-14
21217,3,2015-11-14
21222,1,2015-11-14
21227,1,2015-11-14
21230,1,2015-11-14
21286,1,2015-11-14
21532,1,2015-11-14
21539,1,2015-11-14
21613,1,2015-11-14
21750,1,2015-11-14
20711,1,2015-11-15
20877,1,2015-11-15
21117,1,2015-11-15
